Sample.ID,Plant.ID,SpCode,LatinName,Layer,Life.Form,Harvest.Date,Processing.Date,Site,GPS.lat,GPS.long,Canopy,Rocks,Slope,Humus.depth,Reprod.stage,Veg.Ht,Reprod.Ht,Root.Loca,Min.Root.Loca,Max.Root.Loca,Storage.Organ,Nb.leaves,Nb.leaflets,Leaf.tot.area(cm2),Leaf.tot.wet.weight(g),Leaf.tot.dry.weight(g),Petiol.wet.weight(g),Petiol.dry.weight(g),Support.dry.weight(g),Reprod.dry.weight(g),Storage.dry.weight(g),Total.dry.weight(g),Lamina.thck(?m),Vein.thck(?m),LMA(g/cm2),LDMC(g/g),Leaf.Area(cm2),Leaf.Mass.Frac,Supp.Mass.Frac,Rep.Mass.Frac,Stor.Mass.Frac,Fine.Root.Diam(mm),SRL(cm/mg),Myc.Frac(sp.average),Note,
119,POPU7,POPU,Polygonatum_pubescens,Understory,Forb,26-05-2016,27-05-2016,Johnville,284957,5024575,ClosedF,no,midhill,1,2,28,25,4,4,4,rhizome,7,NA,83.3,0.99,0.161,0,0,0.0588,0.0081,0.332,0.5599,119.5,193.67,0.0019,0.163,11.9,0.29,0.11,0.01,0.59,0.332,11.953264,0.82,,
126,POPU8,POPU,Polygonatum_pubescens,Understory,Forb,26-05-2016,27-05-2016,Johnville,284868,5024817,ClosedF,yes,tophill,7,2,29.5,28.5,1,1,1,rhizome,10,NA,138.2,1.63,0.24,0,0,0.163,0.0363,0.406,0.8453,107.92,177.89,0.0017,0.147,13.82,0.28,0.19,0.04,0.48,0.4277,7.569683,0.82,,
179,POPU9,POPU,Polygonatum_pubescens,Understory,Forb,06-06-2016,07-06-2016,Johnville,284554,5024986,ClosedF,yes,bottomhill,2,3,20,16.5,4,4,4,rhizome,7,NA,68.1,0.785,0.143,0,0,0.0539,0,0.0004,0.1973,110.92,249.56,0.0021,0.182,9.73,0.72,0.27,0,0,0.33,11.316871,0.82,Semble post-floraison,
478,POTR1,POTR,Populus_tremuloides,Canopy,Tree,28-07-2016,29-07-2016,Mont Bellevue,271895,5029085,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,52,NA,811.4,13.8,6.21,2.08,0.813,4.16,0,NA,11.183,145.83,299.89,0.0087,0.442,15.6,0.63,0.37,0,NA,NA,NA,NA,,
489,POTR2,POTR,Populus_tremuloides,Canopy,Tree,01-08-2016,02-08-2016,Mont Bellevue,271898,5029039,GapF,NA,tophill,NA,0,NA,NA,NA,NA,NA,none,61,NA,1062.8,15.7,6.79,2.74,1.09,9.9,0,NA,17.78,147.33,343.78,0.0074,0.427,17.42,0.44,0.56,0,NA,NA,NA,NA,,
494,POTR3,POTR,Populus_tremuloides,Canopy,Tree,01-08-2016,02-08-2016,Mont Bellevue,271898,5029039,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,132,NA,1304.3,17.9,7.78,2.46,0.957,5.41,0,NA,14.147,120.42,167.44,0.0067,0.429,9.88,0.62,0.38,0,NA,NA,NA,NA,,
496,POTR4,POTR,Populus_tremuloides,Canopy,Tree,01-08-2016,02-08-2016,Mont Bellevue,271898,5029039,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,73,NA,1272.6,18,7.49,3.11,1.11,8.61,0,NA,17.21,144.17,311.11,0.0068,0.407,17.43,0.5,0.5,0,NA,NA,NA,NA,,
498,POTR5,POTR,Populus_tremuloides,Canopy,Tree,02-08-2016,03-08-2016,Mont Bellevue,NA,NA,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,81,NA,1785,30.6,13.2,5.04,1.75,6.69,0,NA,21.64,160.33,369.22,0.0084,0.419,22.04,0.69,0.31,0,NA,NA,NA,NA,,
506,POTR6,POTR,Populus_tremuloides,Canopy,Tree,02-08-2016,03-08-2016,Mont Bellevue,NA,NA,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,70,NA,1299.3,24.6,11.2,3.77,1.41,6.49,0,NA,19.1,184.92,334.11,0.0097,0.444,18.56,0.66,0.34,0,NA,NA,NA,NA,,
507,POTR7,POTR,Populus_tremuloides,Canopy,Tree,02-08-2016,03-08-2016,Mont Bellevue,NA,NA,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,125,NA,3625.7,67.9,29.7,10.3,3.84,19.6,0,NA,53.14,171.92,362.33,0.0093,0.429,29.01,0.63,0.37,0,NA,NA,NA,NA,,
246,PRAL1,PRAL,Prenanthes_altissima,Understory,Forb,20-06-2016,21-06-2016,Mont Mégantic - Chalet,335330,5034798,GapF,yes,midhill,7,0,10.5,NA,0,0,0,rhizome,1,NA,79.9,1.03,0.135,0,0,0.068,0,0.252,0.455,123.75,560,0.0017,0.131,79.95,0.3,0.15,0,0.55,0.3076,18.846,0.62,,
330,PRAL10,PRAL,Prenanthes_altissima,Understory,Forb,29-06-2016,30-06-2016,Mont Mégantic - Accueil,333655,5032429,ClosedM,no,flat,2,0,19.5,NA,3,3,3,rhizome,1,NA,51.5,0.547,0.065,0,0,0.04,0,0.193,0.298,88,268,0.0013,0.119,51.49,0.22,0.13,0,0.65,0.4747,6.21648,0.62,,
258,PRAL2,PRAL,Prenanthes_altissima,Understory,Forb,21-06-2016,22-06-2016,Mont Mégantic - Chalet,335229,5034850,ClosedF,no,tophill,25,0,15,NA,0,0,0,rhizome,1,NA,68.5,0.82,0.087,0,0,0.0353,0,0.119,0.2411,135.75,768.67,0.0013,0.106,68.51,0.36,0.15,0,0.49,0.3438,18.524783,0.62,,
293,PRAL3,PRAL,Prenanthes_altissima,Understory,Forb,22-06-2016,23-06-2016,Mont Mégantic - Chalet,335095,5034870,ClosedF,no,flat,25,0,16,NA,0,0,0,rhizome,1,NA,NA,0.384,0.047,0,0,0.021,0,0.07,0.138,NA,NA,NA,0.122,NA,0.34,0.15,0,0.51,0.4032,6.572188,0.62,,
292,PRAL4a,PRAL,Prenanthes_altissima,Understory,Forb,22-06-2016,23-06-2016,Mont Mégantic - Chalet,335102,5034855,ClosedF,yes,flat,14,0,16,NA,0,0,0,rhizome,1,NA,130,1.19,0.141,0,0,0.064,0,0.15,0.355,NA,NA,0.0011,0.118,129.96,0.4,0.18,0,0.42,0.2568,59.717692,0.62,4.1 leaf scans lost,
308,PRAL4b,PRAL,Prenanthes_altissima,Understory,Forb,28-06-2016,29-06-2016,Mont Mégantic - Chalet,335298,5034629,ClosedF,yes,flat,4,0,21.5,NA,3,3,3,rhizome,1,NA,103.3,1.07,0.124,0,0,0.07,0,0.158,0.352,86.75,656,0.0012,0.116,103.27,0.35,0.2,0,0.45,0.3385,20.615417,0.62,4.2 leaf scans lost,
312,PRAL6,PRAL,Prenanthes_altissima,Understory,Forb,28-06-2016,29-06-2016,Mont Mégantic - Chalet,335265,5034339,GapF,no,flat,2,0,21,NA,3,3,3,rhizome,1,NA,74.2,1.06,0.165,0,0,0.088,0,0.264,0.517,106.25,722,0.0022,0.156,74.16,0.32,0.17,0,0.51,0.3066,39.396923,0.62,,
314,PRAL7,PRAL,Prenanthes_altissima,Understory,Forb,28-06-2016,29-06-2016,Mont Mégantic - Chalet,335271,5034305,GapF,yes,flat,2,0,19.5,NA,4,4,4,rhizome,1,NA,106.4,1.51,0.226,0,0,0.079,0,0.315,0.62,111,643.33,0.0021,0.15,106.38,0.36,0.13,0,0.51,0.34,26.297143,0.62,,
323,PRAL8,PRAL,Prenanthes_altissima,Understory,Forb,28-06-2016,29-06-2016,Mont Mégantic - Chalet,335274,5034408,GapF,yes,flat,2,0,6.5,NA,3,3,3,rhizome,1,NA,48,0.568,0.075,0,0,0.04,0,0.188,0.303,105.25,436.33,0.0016,0.132,47.98,0.25,0.13,0,0.62,0.3303,33.321139,0.62,,
331,PRAL9,PRAL,Prenanthes_altissima,Understory,Forb,29-06-2016,30-06-2016,Mont Mégantic - Accueil,333655,5032429,ClosedM,no,flat,14,0,14.5,NA,0,0,0,rhizome,1,NA,33.6,0.345,0.039,0,0,0.021,0,0.042,0.102,91,259,0.0012,0.113,33.6,0.38,0.21,0,0.41,0.3434,30.755,0.62,,
580,PRPE1,PRPE,Prunus_pensylvanica,Canopy,Shrub,16-08-2016,17-08-2016,Johnville,284905,5025034,GapF,NA,flat,NA,4,NA,NA,NA,NA,NA,none,93,NA,1126.4,16.6,5.58,1.02,0.368,6.05,0,NA,11.998,93.75,655,0.0053,0.338,12.11,0.5,0.5,0,NA,NA,NA,NA,,
493,PRSE1,PRSE,Prunus_serotina,Canopy,Shrub,01-08-2016,02-08-2016,Mont Bellevue,271898,5029039,GapF,NA,tophill,NA,4,NA,NA,NA,NA,NA,none,66,NA,1030.9,16.9,6.59,0.8,0.301,6.4,0,NA,13.291,156.67,310.67,0.0067,0.389,15.62,0.52,0.48,0,NA,NA,NA,NA,,
492,PRSE2,PRSE,Prunus_serotina,Canopy,Shrub,01-08-2016,02-08-2016,Mont Bellevue,271898,5029039,GapF,NA,tophill,NA,0,NA,NA,NA,NA,NA,none,53,NA,1015.2,11.5,4.42,0.586,0.209,3.2,0,NA,7.829,116.67,322.89,0.0046,0.383,19.15,0.59,0.41,0,NA,NA,NA,NA,,
564,PRSE3,PRSE,Prunus_serotina,Canopy,Shrub,15-08-2016,16-08-2016,Johnville,284373,5025125,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,59,NA,1291,22.6,9.135,1.32,0.43,4.69,0,NA,14.255,174.58,467.67,0.0074,0.4,21.88,0.67,0.33,0,NA,NA,NA,NA,,
572,PRSE4,PRSE,Prunus_serotina,Canopy,Shrub,15-08-2016,16-08-2016,Johnville,284381,5025153,GapM,yes,tophill,NA,0,NA,NA,NA,NA,NA,none,34,NA,558.9,4.86,1.73,0.219,0.057,4.04,0,NA,5.827,116.92,298.67,0.0032,0.352,16.44,0.31,0.69,0,NA,NA,NA,NA,,
583,PRSE5,PRSE,Prunus_serotina,Canopy,Shrub,16-08-2016,17-08-2016,Johnville,284905,5025034,GapF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,58,NA,NA,10.1,7.54,0.484,0.389,5.12,0,NA,13.049,160.67,426,NA,0.749,NA,0.61,0.39,0,NA,NA,NA,NA,,
593,PRSE6,PRSE,Prunus_serotina,Canopy,Shrub,17-08-2016,18-08-2016,Johnville,284412,5025291,GapM,NA,flat,NA,0,NA,NA,NA,NA,NA,none,66,NA,2135,20.4,4.11,1.22,0.152,4.25,0,NA,8.512,173.17,569.33,0.002,0.197,32.35,0.5,0.5,0,NA,NA,NA,NA,,
591,PRVI1,PRVI,Prunus_virginiana,Canopy,Shrub,17-08-2016,18-08-2016,Johnville,284313,5025531,GapM,NA,flat,NA,4,NA,NA,NA,NA,NA,none,28,NA,333.2,4.63,1.78,0.234,0.066,1.92,1.58,NA,5.3456,140.83,247.78,0.0055,0.379,11.9,0.35,0.36,0.3,NA,NA,NA,NA,,
615,PRVI2,PRVI,Prunus_virginiana,Canopy,Shrub,25-08-2016,26-08-2016,Mont Bellevue,271699,5029238,OF,NA,midhill,NA,0,NA,NA,NA,NA,NA,none,140,NA,1336.7,11.8,3.68,0.748,0.207,7.27,0,NA,11.157,98.25,275.22,0.0029,0.31,9.55,0.35,0.65,0,NA,NA,NA,NA,,
616,PRVI3,PRVI,Prunus_virginiana,Canopy,Shrub,25-08-2016,26-08-2016,Mont Bellevue,271733,5029207,OF,NA,midhill,NA,0,NA,NA,NA,NA,NA,none,162,NA,2352.7,24.9,9.91,2.71,0.819,8.52,0,NA,19.249,101.33,359,0.0046,0.389,14.52,0.56,0.44,0,NA,NA,NA,NA,,
617,PRVI4,PRVI,Prunus_virginiana,Canopy,Shrub,29-08-2016,30-08-2016,Bishops University,227011,5027831,OF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,85,NA,1304.5,16.2,6.61,1.09,0.398,4.73,0,NA,11.738,116.08,390.56,0.0054,0.405,15.35,0.6,0.4,0,NA,NA,NA,NA,,
618,PRVI5,PRVI,Prunus_virginiana,Canopy,Shrub,29-08-2016,30-08-2016,Bishops University,227011,5027831,OF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,112,NA,1750.9,21.9,9.01,1.4,0.566,6.64,0,NA,16.216,116.58,437.11,0.0055,0.411,15.63,0.59,0.41,0,NA,NA,NA,NA,,
619,PRVI6,PRVI,Prunus_virginiana,Canopy,Shrub,29-08-2016,30-08-2016,Bishops University,227011,5027831,OF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,102,NA,1449.5,15.07,6.88,1.25,0.415,6.25,0,NA,13.545,109.33,400.78,0.005,0.447,14.21,0.54,0.46,0,NA,NA,NA,NA,,
620,PRVI7,PRVI,Prunus_virginiana,Canopy,Shrub,29-08-2016,30-08-2016,Bishops University,227011,5027831,OF,NA,flat,NA,0,NA,NA,NA,NA,NA,none,165,NA,1581.9,18.6,7.64,1.64,0.591,12.7,0,NA,20.931,113.58,292.33,0.0052,0.407,9.59,0.39,0.61,0,NA,NA,NA,NA,,
622,PRVI8,PRVI,Prunus_virginiana,Canopy,Shrub,30-08-2016,31-08-2016,Johnville,284157,5025570,OM,NA,flat,NA,0,NA,NA,NA,NA,NA,none,77,NA,687.7,8.11,3.37,0.645,0.205,4.08,0,NA,7.655,115.92,288.22,0.0052,0.408,8.93,0.47,0.53,0,NA,NA,NA,NA,,
31,PYSE1,PYSE,Pyrola_sp,Understory,Forb,11-05-2016,12-05-2016,Johnville,284894,5025064,ClosedM,no,flat,1,0,5,NA,4,4,4,rhizome,6,NA,NA,0.438,0.137,0,0,0.0424,0,0,0.1794,120.83,286.22,NA,0.313,NA,0.76,0.24,0,0,0.2279,15.759542,0.47,leaf scans lost,
242,PYSE10,PYSE,Pyrola_sp,Understory,Forb,20-06-2016,21-06-2016,Mont Mégantic - Chalet,335290,5034581,GapF,no,flat,3,2,8.5,11,4,4,4,rhizome,7,NA,53.2,0.77,0.198,0,0,0.056,0.035,0,0.289,109.08,434.44,0.0037,0.257,7.61,0.69,0.19,0.12,0,0.3007,9.679726,0.47,,
252,PYSE11,PYSE,Pyrola_sp,Understory,Forb,20-06-2016,21-06-2016,Mont Mégantic - Chalet,335290,5034581,GapF,yes,flat,3,2,7,13,1/2,1,2,rhizome,8,NA,NA,1.79,0.435,0,0,0.09,0.071,0,0.596,134.42,530.11,NA,0.243,NA,0.73,0.15,0.12,0,0.2947,11.244592,0.47,2 feuilles maganéesé 1 flush,
201,PYSE2,PYSE,Pyrola_sp,Understory,Forb,08-06-2016,09-06-2016,Johnville,284940,5025048,GapM,yes,midhill,4,2,8.5,7.5,3,3,3,rhizome,6,NA,69,0.889,0.221,0,0,0.0785,0.0087,0,0.3082,118.58,450.78,0.0032,0.249,11.5,0.72,0.25,0.03,0,0.2223,24.161069,0.47,,
202,PYSE3,PYSE,Pyrola_sp,Understory,Forb,08-06-2016,09-06-2016,Johnville,284940,5025048,ClosedM,yes,midhill,3,0,8,NA,3,3,3,rhizome,4,NA,29,0.365,0.079,0,0,0.0253,0,0,0.1039,112.42,388.56,0.0027,0.215,7.24,0.76,0.24,0,0,0.2579,16.892975,0.47,,
200,PYSE4,PYSE,Pyrola_sp,Understory,Forb,08-06-2016,09-06-2016,Johnville,284940,5025048,ClosedM,yes,midhill,2,0,4.5,NA,4,4,4,rhizome,4,NA,26.6,0.34,0.073,0,0,0.0176,0,0,0.0903,112.75,410.67,0.0027,0.214,6.65,0.81,0.19,0,0,0.2478,18.101457,0.47,,
208,PYSE5,PYSE,Pyrola_sp,Understory,Forb,09-06-2016,10-06-2016,Johnville,284940,5025048,ClosedF,no,flat,4,0,11,NA,3,3,3,rhizome,4,NA,41.9,0.542,0.124,0,0,0.0374,0,0,0.1614,118.08,369.33,0.003,0.229,10.46,0.77,0.23,0,0,0.2652,16.098856,0.47,,
206,PYSE6,PYSE,Pyrola_sp,Understory,Forb,09-06-2016,10-06-2016,Johnville,284940,5025048,ClosedF,yes,flat,6,0,5,NA,4,4,4,rhizome,4,NA,42,0.582,0.135,0,0,0.0252,0,0,0.1602,117.5,491.78,0.0032,0.232,10.51,0.84,0.16,0,0,0.2892,12.76083,0.47,,
210,PYSE7,PYSE,Pyrola_sp,Understory,Forb,09-06-2016,10-06-2016,Johnville,284940,5025048,ClosedF,yes,flat,3,0,7.5,NA,4,4,4,rhizome,4,NA,27.3,0.34,0.071,0,0,0.0194,0,0,0.0907,112.92,333.89,0.0026,0.21,6.82,0.79,0.21,0,0,0.261,17.5527,0.47,,
207,PYSE8,PYSE,Pyrola_sp,Understory,Forb,09-06-2016,10-06-2016,Johnville,284940,5025048,ClosedM,no,flat,6,0,6.5,NA,4,4,4,rhizome,5,NA,31,0.351,0.085,0,0,0.0299,0,0,0.1152,100.17,247.67,0.0028,0.243,6.19,0.74,0.26,0,0,0.2711,9.434531,0.47,,
209,PYSE9,PYSE,Pyrola_sp,Understory,Forb,09-06-2016,10-06-2016,Johnville,284940,5025048,ClosedF,yes,bottomhill,3,0,9,NA,4,4,4,rhizome,6,NA,66.1,0.823,0.191,0,0,0.0669,0,0,0.2579,101.17,382.22,0.0029,0.232,11.02,0.74,0.26,0,0,0.2682,10.999524,0.47,,
516,RUID1,RUID,Rubus_idaeus,Understory,Shrub,04-08-2016,05-08-2016,Johnville,284664,5025019,GapF,NA,flat,NA,2,55,56,NA,NA,NA,NA,29,85,738.5,5.26,2.01,0.621,0.238,1.46,0.475,NA,4.183,62.92,157,0.003,0.382,25.47,0.54,0.35,0.11,NA,NA,NA,NA,,
514,RUID2,RUID,Rubus_idaeus,Understory,Shrub,04-08-2016,05-08-2016,Johnville,284664,5025019,GapF,NA,flat,NA,0,74,NA,NA,NA,NA,NA,21,65,535.5,4.38,1.37,0.836,0.197,0.886,0,NA,2.453,87.25,335.11,0.0029,0.3,25.5,0.64,0.36,0,NA,NA,NA,NA,,
518,RUID3,RUID,Rubus_idaeus,Understory,Shrub,04-08-2016,05-08-2016,Johnville,284664,5025019,GapF,NA,flat,NA,2,48,44,NA,NA,NA,NA,26,77,484.2,3.09,1.02,0.48,0.162,0.588,0.316,NA,2.086,64.5,130.89,0.0024,0.331,18.62,0.57,0.28,0.15,NA,NA,NA,NA,,
531,RUID4,RUID,Rubus_idaeus,Understory,Shrub,08-08-2016,09-08-2016,Johnville,284389,5024966,GapF,NA,flat,NA,0,72,NA,NA,NA,NA,NA,9,41,1084.8,7.25,2.16,1.17,0.353,0.597,0,NA,3.11,73.5,379.89,0.0023,0.298,120.54,0.81,0.19,0,NA,NA,NA,NA,,
527,RUID5,RUID,Rubus_idaeus,Understory,Shrub,08-08-2016,09-08-2016,Johnville,284389,5024966,GapF,NA,flat,NA,0,51,NA,NA,NA,NA,NA,12,60,537.3,3.66,1.23,0.63,0.208,0.833,0,NA,2.271,75.33,215.33,0.0027,0.335,44.78,0.63,0.37,0,NA,NA,NA,NA,,
540,RUID6,RUID,Rubus_idaeus,Understory,Shrub,09-08-2016,10-08-2016,Johnville,284413,5024969,GapM,yes,flat,NA,0,53,NA,NA,NA,NA,NA,12,50,510.8,4.08,1.45,0.536,0.181,0.466,0,NA,2.097,99.92,328.11,0.0032,0.353,42.57,0.78,0.22,0,NA,NA,NA,NA,,
577,RUID7,RUID,Rubus_idaeus,Understory,Shrub,15-08-2016,16-08-2016,Johnville,284664,5025019,GapF,NA,flat,NA,0,98,NA,NA,NA,NA,NA,12,53,552,4.52,1.36,0.846,0.223,0.767,0,NA,2.35,80,254.22,0.0029,0.295,46,0.67,0.33,0,NA,NA,NA,NA,,
290,RUPU1,RUPU,Rubus_pubescens,Understory,Shrub,22-06-2016,23-06-2016,Mont Mégantic - Chalet,335047,5034871,ClosedF,yes,midhill,9,0,18.5,NA,0,0,0,rhizome,2,6,47.1,0.313,0.078,0,0,0.031,0,NA,0.109,NA,NA,0.0017,0.249,23.56,0.72,0.28,0,NA,0.2617,7.792807,0.86,,
429,RUPU2,RUPU,Rubus_pubescens,Understory,Shrub,14-07-2016,15-07-2016,Mont Bellevue,271503,5029498,ClosedF,no,midhill,0,0,18,NA,4,4,4,rhizome,8,24,237.4,1.68,0.457,0.295,0.063,0.189,0,NA,0.709,59.67,192.22,0.0022,0.263,29.67,0.73,0.27,0,NA,0.261,16.215653,0.86,,
434,RUPU3,RUPU,Rubus_pubescens,Understory,Shrub,14-07-2016,15-07-2016,Mont Bellevue,271503,5029498,ClosedF,no,midhill,0,0,16.5,NA,4,4,4,rhizome,8,24,285.1,2.15,0.59,0.378,0.076,0.334,0,NA,1.0001,81.08,260.33,0.0023,0.263,35.63,0.67,0.33,0,NA,0.2587,14.237432,0.86,,
428,RUPU4,RUPU,Rubus_pubescens,Understory,Shrub,14-07-2016,15-07-2016,Mont Bellevue,271503,5029498,ClosedF,no,midhill,0,0,21,NA,4,4,4,rhizome,4,12,129.9,0.945,0.251,0.132,0.03,0.0587,0,NA,0.3398,60.58,209,0.0022,0.261,32.46,0.83,0.17,0,NA,0.2965,13.432843,0.86,,
497,RUPU5,RUPU,Rubus_pubescens,Understory,Shrub,01-08-2016,02-08-2016,Mont Bellevue,271770,5029190,ClosedF,no,flat,5,3,14,NA,0,0,0,rhizome,5,15,104.5,0.716,0.225,0.07,0.019,0.0624,0.0028,NA,0.3089,65.17,165.67,0.0023,0.31,20.91,0.79,0.2,0.01,NA,0.2949,10.535301,0.86,,
530,RUPU6,RUPU,Rubus_pubescens,Understory,Shrub,08-08-2016,09-08-2016,Johnville,284419,5024965,GapF,yes,flat,0,0,7.5,NA,4,4,4,rhizome,2,6,26.1,0.2,0.073,0.029,0.009,0.0229,0,NA,0.1045,75.67,167.89,0.0031,0.356,13.06,0.78,0.22,0,NA,0.3334,9.718991,0.86,,
529,RUPU7,RUPU,Rubus_pubescens,Understory,Shrub,08-08-2016,09-08-2016,Johnville,284419,5024965,GapF,yes,flat,2,0,8,NA,4,4,4,rhizome,6,18,85.9,0.634,0.222,0.082,0.028,0.0448,0,NA,0.2945,73.67,172,0.0029,0.349,14.32,0.85,0.15,0,NA,0.3593,8.444554,0.86,,
325,SAPU1,SAPU,Sambucus_pubens,Understory,Shrub,28-06-2016,29-06-2016,Mont Mégantic - Chalet,335259,5034357,GapF,NA,flat,NA,4,57,50.5,NA,NA,NA,NA,6,33,232.9,4.65,1.06,1.07,0.185,1.07,0.819,NA,3.134,181.5,437.67,0.0053,0.218,38.82,0.4,0.34,0.26,NA,NA,NA,NA,Reprod = Fruits + Pédoncules,
328,SAPU2,SAPU,Sambucus_pubens,Understory,Shrub,28-06-2016,29-06-2016,Mont Mégantic - Chalet,335265,5034339,GapF,no,flat,NA,0,74,NA,NA,NA,NA,NA,2,14,733,9.34,1.61,0,0.455,0.33,0,NA,2.395,104.17,763.67,0.0028,0.221,366.51,0.86,0.14,0,NA,NA,NA,NA,,
315,SAPU3,SAPU,Sambucus_pubens,Understory,Shrub,28-06-2016,29-06-2016,Mont Mégantic - Chalet,335271,5034305,GapF,NA,flat,NA,0,71,NA,NA,NA,NA,NA,4,28,798.3,9.9,1.64,2.75,0.338,0.231,0,NA,2.209,109.58,533.67,0.0025,0.156,199.58,0.9,0.1,0,NA,NA,NA,NA,,
316,SAPU4,SAPU,Sambucus_pubens,Understory,Shrub,28-06-2016,29-06-2016,Mont Mégantic - Chalet,335274,5034408,ClosedF,yes,flat,NA,0,48,NA,NA,NA,NA,NA,5,27,838.9,9.91,1.75,3.2,0.356,0.325,0,NA,2.431,110.17,568.22,0.0025,0.161,167.77,0.87,0.13,0,NA,NA,NA,NA,,
515,SAPU5,SAPU,Sambucus_pubens,Understory,Shrub,04-08-2016,05-08-2016,Johnville,284414,5025063,ClosedM,NA,bottomhill,NA,0,15.5,NA,NA,NA,NA,NA,6,42,1475.2,15.6,3.88,4.14,0.781,1.7,0,NA,6.361,114.08,449.33,0.0032,0.236,245.87,0.73,0.27,0,NA,NA,NA,NA,,
517,SAPU6,SAPU,Sambucus_pubens,Understory,Shrub,04-08-2016,05-08-2016,Johnville,284664,5025019,GapF,NA,flat,NA,0,107,NA,NA,NA,NA,NA,5,34,387.9,3.29,0.625,1.18,0.134,0.248,0,NA,1.007,92.75,181.44,0.002,0.17,77.57,0.75,0.25,0,NA,NA,NA,NA,,
574,SAPU7,SAPU,Sambucus_pubens,Understory,Shrub,15-08-2016,16-08-2016,Johnville,284381,5025153,ClosedF,yes,tophill,NA,0,55,NA,NA,NA,NA,NA,6,42,1054.2,12.7,2.14,4.77,0.543,0.476,0,NA,3.159,113.67,378,0.0025,0.154,175.7,0.85,0.15,0,NA,NA,NA,NA,,
163,SMRA1,SMRA,Smilacina_racemosa,Understory,Forb,01-06-2016,02-06-2016,Johnville,284620,5024951,ClosedM,yes,tophill,2,2,30.5,29,4,4,4,rhizome,10,NA,435.6,6.84,1.14,0,0,0.421,0.0249,1.13,2.7159,141,622.44,0.0026,0.167,43.56,0.42,0.16,0.01,0.42,0.4296,7.877461,0.88,,
174,SMRA10,SMRA,Smilacina_racemosa,Understory,Forb,06-06-2016,07-06-2016,Johnville,284554,5024986,ClosedM,no,bottomhill,9,0,19.5,NA,2,2,2,rhizome,6,NA,81.6,1.03,0.176,0,0,0.0683,0,0.681,0.9253,125,347.33,0.0022,0.171,13.6,0.19,0.07,0,0.74,0.4349,7.395318,0.88,,
158,SMRA11,SMRA,Smilacina_racemosa,Understory,Forb,01-06-2016,02-06-2016,Johnville,284904,5024451,ClosedF,no,tophill,16,3,46,48,1,1,1,rhizome,10,NA,NA,9.83,1.46,0,0,0.982,0.136,2.13,4.708,145.25,658.22,NA,0.149,NA,0.31,0.21,0.03,0.45,NA,NA,0.88,leaf scans lost,
160,SMRA2,SMRA,Smilacina_racemosa,Understory,Forb,01-06-2016,02-06-2016,Johnville,284620,5024951,ClosedF,yes,tophill,9,0,31,NA,0,0,0,rhizome,9,NA,379.9,4.62,0.976,0,0,0.353,0,1.5,2.829,120.08,532.78,0.0026,0.211,42.21,0.34,0.12,0,0.53,0.4355,6.54324,0.88,,
162,SMRA3,SMRA,Smilacina_racemosa,Understory,Forb,01-06-2016,02-06-2016,Johnville,284620,5024951,ClosedM,no,midhill,5,0,26.5,NA,1,1,1,rhizome,18,NA,818.3,3.13,0.543,0,0,0.269,0,2.73,3.542,136.83,509.11,0.0007,0.173,45.46,0.15,0.08,0,0.77,0.4402,6.346296,0.88,,
165,SMRA4,SMRA,Smilacina_racemosa,Understory,Forb,02-06-2016,03-06-2016,Johnville,284553,5025023,ClosedM,no,flat,11,3,28.5,30,0,0,0,rhizome,8,NA,240.1,3.14,0.494,0,0,0.236,0.0152,0.884,1.6292,111.92,529,0.0021,0.157,30.01,0.3,0.14,0.01,0.54,0.4087,7.534452,0.88,,
166,SMRA5,SMRA,Smilacina_racemosa,Understory,Forb,02-06-2016,03-06-2016,Johnville,284553,5025023,GapF,yes,flat,1,3,28.5,29,4,4,4,rhizome,9,NA,337.3,4.88,0.601,0,0,0.472,0.0587,1.72,2.8517,123.5,579,0.0018,0.123,37.47,0.21,0.17,0.02,0.6,0.4425,6.608195,0.88,,
168,SMRA6,SMRA,Smilacina_racemosa,Understory,Forb,02-06-2016,03-06-2016,Johnville,284553,5025023,GapM,yes,flat,1,0,23,NA,4,4,4,rhizome,8,NA,187.1,2.56,0.328,0,0,0.149,0,1.01,1.487,127.08,486.22,0.0018,0.128,23.39,0.22,0.1,0,0.68,0.429,7.170881,0.88,,
170,SMRA7,SMRA,Smilacina_racemosa,Understory,Forb,02-06-2016,03-06-2016,Johnville,284419,5025048,ClosedF,no,flat,11,3,24,24.5,1,1,1,rhizome,9,NA,270,3.58,0.455,0,0,0.27,0.018,1.09,1.833,115.17,539.33,0.0017,0.127,30,0.25,0.15,0.01,0.59,0.4056,8.360038,0.88,,
